Date,Mode,Category,Subcategory,Note,Amount,Income/Expense,Currency
2025-02-20,Debit Card,subscription,Spotify,UPI transfer,119.0,Expense,INR
2025-06-07,Cash,Public Provident Fund,Public Provident Fund,Train ticket,4194.15,Expense,INR
2025-02-06,Cash,water (jar /tanker),water (jar /tanker),Lunch at cafe,1071.05,Expense,INR
2025-06-01,Credit Card,subscription,Airtel,Train ticket,4658.22,Expense,INR
2025-05-06,Debit Card,Food,snacks,Paid bill,1914.34,Income,INR
2025-01-08,Debit Card,Transportation,Train,Movie night,395.34,Expense,INR
2025-02-06,Debit Card,subscription,Airtel,Festival shopping,1074.54,Expense,INR
2025-03-03,UPI,Health,Medicine,UPI transfer,2677.02,Expense,INR
2025-05-24,Cash,Household,Kirana,Movie night,1792.28,Income,INR
2025-05-07,Netbanking,Transportation,Train,Subscription renewal,2866.33,Expense,INR
2025-04-06,Debit Card,Health,Medicine,Lunch at cafe,2915.21,Expense,INR
2024-12-29,Debit Card,Other,Donation,Bought groceries,3133.34,Expense,INR
2025-01-15,Cash,Household,Appliances,Festival shopping,2212.8,Expense,INR
2025-01-04,Netbanking,subscription,Netflix,Lunch at cafe,649.0,Expense,INR
2025-06-22,Cash,Grooming,Saloon,Festival shopping,3705.46,Income,INR
2025-03-10,Cash,Apparel,Footwear,Medical bill,3700.44,Expense,INR
2024-12-30,Credit Card,subscription,Spotify,Subscription renewal,179.0,Expense,INR
2025-06-08,Debit Card,Rent,Rent,Paid bill,1827.47,Expense,INR
2025-03-19,UPI,Gift,Gift,Online course,1017.97,Expense,INR
2025-03-19,Netbanking,Transportation,auto,UPI transfer,1675.46,Expense,INR
2025-03-30,Debit Card,Household,Appliances,Bought groceries,4370.55,Expense,INR
2025-04-30,Cash,Transportation,Taxi,Bought groceries,4851.31,Expense,INR
2025-04-12,UPI,Food,Dinner,Paid bill,1242.33,Income,INR
2025-01-28,Cash,Transportation,Taxi,Paid bill,4647.2,Expense,INR
2025-05-15,UPI,Recurring Deposit,Recurring Deposit,Medical bill,3893.48,Expense,INR
2025-05-23,Debit Card,subscription,Spotify,Paid bill,179.0,Expense,INR
2025-03-06,Cash,subscription,Edtech Course,Train ticket,2396.36,Expense,INR
2025-02-13,Credit Card,Beauty,grooming,Movie night,2510.23,Expense,INR
2025-04-14,Cash,subscription,DishTV,Subscription renewal,2068.29,Expense,INR
2024-12-29,Cash,subscription,Airtel,Subscription renewal,2326.63,Expense,INR
2025-01-16,Credit Card,Social Life,Leisure,Festival shopping,4094.46,Expense,INR
2025-01-02,Netbanking,subscription,Netflix,Bought groceries,149.0,Income,INR
2025-01-07,UPI,Apparel,Footwear,Paid bill,2621.84,Expense,INR
2025-01-09,Cash,Health,Medicine,Train ticket,1092.11,Expense,INR
2025-04-02,Cash,Health,Medicine,Movie night,2128.34,Income,INR
2025-05-26,UPI,Household,Appliances,Train ticket,2765.02,Expense,INR
2025-04-03,Cash,Investment,Mutual fund,Medical bill,128.22,Expense,INR
2025-01-10,Debit Card,Recurring Deposit,Recurring Deposit,Online course,2582.05,Expense,INR
2025-05-20,UPI,Recurring Deposit,Recurring Deposit,UPI transfer,1750.41,Expense,INR
2025-05-01,Debit Card,Health,Medicine,Train ticket,1524.77,Expense,INR
2025-06-14,Netbanking,Food,Dinner,Lunch at cafe,958.1,Expense,INR
2025-03-03,Debit Card,Household,Kirana,Train ticket,1976.66,Expense,INR
2025-04-24,Cash,Food,snacks,Medical bill,815.49,Expense,INR
2025-03-22,Netbanking,Transportation,auto,Bought groceries,3892.58,Expense,INR
2025-02-07,Cash,Transportation,Taxi,Online course,4233.14,Expense,INR
2025-04-11,Debit Card,Transportation,auto,Paid bill,4236.89,Expense,INR
2025-03-02,Credit Card,Health,Medicine,Paid bill,2208.48,Expense,INR
2025-05-22,UPI,Food,Lunch,Medical bill,3012.79,Expense,INR
2025-04-05,Netbanking,subscription,Airtel,Movie night,2376.48,Expense,INR
2025-01-12,UPI,Transportation,Train,Bought groceries,2511.25,Expense,INR
2025-06-05,Credit Card,subscription,Airtel,Movie night,4650.14,Expense,INR
2025-01-28,Debit Card,Beauty,grooming,Lunch at cafe,2475.48,Expense,INR
2025-02-18,Debit Card,subscription,Tata Sky,Bought groceries,185.0,Expense,INR
2025-02-20,UPI,Self-development,Self-development,Train ticket,2126.58,Expense,INR
2025-04-12,Debit Card,Festivals,Diwali,UPI transfer,1890.26,Expense,INR
2025-04-15,Cash,Grooming,Saloon,Subscription renewal,602.89,Expense,INR
2025-02-01,Credit Card,Health,Medicine,Online course,1823.7,Expense,INR
2025-01-21,Debit Card,Investment,Mutual fund,Subscription renewal,2065.23,Expense,INR
2025-05-07,Netbanking,Education,Stationary,Movie night,3102.63,Expense,INR
2025-05-19,Netbanking,Other,Donation,Medical bill,978.28,Expense,INR
2025-03-28,Credit Card,Transportation,Train,Festival shopping,1785.53,Expense,INR
2024-12-27,Netbanking,Food,snacks,Paid bill,2967.44,Expense,INR
2025-05-24,Credit Card,subscription,Edtech Course,Paid bill,2188.21,Expense,INR
2025-03-30,Cash,Culture,Movie,Festival shopping,463.61,Expense,INR
2025-03-01,Debit Card,subscription,Airtel,Bought groceries,2192.54,Expense,INR
2025-05-30,UPI,Household,Kirana,Paid bill,3534.43,Expense,INR
2025-05-21,UPI,Social Life,Leisure,UPI transfer,2355.4,Expense,INR
2025-02-28,Netbanking,Food,Dinner,Medical bill,2385.76,Expense,INR
2025-04-26,Netbanking,Apparel,Clothing,Lunch at cafe,2752.85,Expense,INR
2025-02-07,Cash,Culture,Movie,Subscription renewal,2881.53,Expense,INR
2025-01-24,Netbanking,Apparel,Clothing,Lunch at cafe,4631.31,Expense,INR
2025-04-20,Cash,Food,Milk,Subscription renewal,3264.72,Expense,INR
2025-04-29,Debit Card,Festivals,Holi,Movie night,3707.83,Expense,INR
2025-03-21,Credit Card,Gift,Gift,UPI transfer,1905.38,Expense,INR
2025-01-29,Debit Card,Food,Grocery,Paid bill,4257.17,Expense,INR
2025-01-25,Cash,Investment,Mutual fund,Paid bill,2698.16,Expense,INR
2025-05-02,Debit Card,subscription,Tata Sky,Lunch at cafe,3234.21,Expense,INR
2024-12-26,Cash,Investment,Mutual fund,Subscription renewal,4788.63,Expense,INR
2024-12-31,UPI,Rent,Rent,Train ticket,2622.0,Expense,INR
2025-02-07,Netbanking,Apparel,Clothing,Movie night,4892.19,Expense,INR
2025-04-14,Credit Card,Family,Pocket money,Bought groceries,4622.27,Expense,INR
2025-06-02,Cash,Apparel,Footwear,Subscription renewal,3104.72,Expense,INR
2025-04-25,UPI,subscription,Airtel,Lunch at cafe,2396.53,Expense,INR
2025-05-19,Netbanking,Apparel,Clothing,Train ticket,1010.33,Expense,INR
2025-01-28,Debit Card,subscription,DishTV,Subscription renewal,189.85,Expense,INR
2025-06-07,Credit Card,Apparel,Clothing,Bought groceries,3848.85,Expense,INR
2025-06-07,Netbanking,subscription,Netflix,UPI transfer,499.0,Expense,INR
2025-05-13,Credit Card,Apparel,Footwear,Festival shopping,4020.61,Expense,INR
2025-03-10,Debit Card,Self-development,Self-development,Online course,2142.57,Expense,INR
2025-01-31,Cash,subscription,Spotify,Lunch at cafe,179.0,Expense,INR
2025-01-04,UPI,Transportation,auto,UPI transfer,4600.29,Expense,INR
2025-03-23,UPI,Food,Grocery,Online course,602.09,Expense,INR
2025-01-04,Credit Card,Investment,Mutual fund,Bought groceries,4471.09,Expense,INR
2025-06-13,Credit Card,Money transfer,Money transfer,Online course,4755.83,Income,INR
2025-02-04,Netbanking,subscription,Amazon Prime,Movie night,1499.0,Expense,INR
2025-05-26,Debit Card,Grooming,Saloon,Movie night,290.03,Expense,INR
2025-05-23,Credit Card,Food,Grocery,Festival shopping,745.77,Expense,INR
2025-05-24,UPI,Public Provident Fund,Public Provident Fund,UPI transfer,4679.58,Expense,INR
2025-01-14,Credit Card,Food,Dinner,Bought groceries,1889.53,Expense,INR
2025-03-24,UPI,Household,Kirana,Festival shopping,955.53,Expense,INR
2025-02-06,Credit Card,Tourism,Trip,Medical bill,2016.75,Expense,INR
2025-03-02,Cash,Culture,Movie,Online course,2283.87,Expense,INR
2025-02-18,Credit Card,Transportation,auto,Bought groceries,1846.9,Expense,INR
2025-04-24,Debit Card,subscription,Tata Sky,Movie night,443.24,Expense,INR
2025-03-05,Netbanking,Food,Grocery,Festival shopping,1116.56,Expense,INR
2025-01-21,Debit Card,Recurring Deposit,Recurring Deposit,Movie night,3194.38,Expense,INR
2025-04-03,Debit Card,Social Life,Leisure,Bought groceries,2575.74,Expense,INR
2025-03-22,Cash,Self-development,Self-development,Festival shopping,1224.91,Expense,INR
2025-03-09,Credit Card,Self-development,Self-development,Train ticket,2675.09,Expense,INR
2024-12-28,UPI,subscription,Spotify,Movie night,149.0,Expense,INR
2025-06-13,Netbanking,Family,Pocket money,Subscription renewal,4457.86,Expense,INR
2025-03-08,Debit Card,subscription,Netflix,Medical bill,499.0,Expense,INR
2025-04-03,UPI,Other,Donation,Train ticket,2149.55,Expense,INR
2025-05-09,Cash,Rent,Rent,Lunch at cafe,384.25,Expense,INR
2025-06-01,Credit Card,subscription,Netflix,Lunch at cafe,199.0,Income,INR
2025-05-13,Credit Card,Other,Donation,Movie night,3875.81,Expense,INR
2025-04-13,UPI,subscription,Edtech Course,Paid bill,1936.48,Expense,INR
2025-02-21,UPI,Culture,Movie,UPI transfer,605.45,Expense,INR
2025-04-29,Credit Card,Household,Kirana,Paid bill,4220.87,Expense,INR
2025-02-11,Netbanking,Rent,Rent,Bought groceries,897.18,Expense,INR
2025-04-14,Netbanking,Food,snacks,Movie night,52.54,Expense,INR
2025-01-15,UPI,Money transfer,Money transfer,Festival shopping,4470.28,Expense,INR
2025-05-23,Cash,Family,Pocket money,Online course,1712.19,Expense,INR
2025-03-07,UPI,Health,Medicine,Festival shopping,2343.07,Expense,INR
2025-01-07,Netbanking,water (jar /tanker),water (jar /tanker),Festival shopping,95.61,Expense,INR
2025-05-28,UPI,Culture,Movie,Festival shopping,4703.18,Expense,INR
2025-03-24,Credit Card,Family,Pocket money,Online course,3704.89,Expense,INR
2025-03-12,Credit Card,Festivals,Diwali,Bought groceries,4935.51,Expense,INR
2025-05-31,Debit Card,Health,Medicine,Lunch at cafe,2312.63,Expense,INR
2025-06-01,Credit Card,subscription,Airtel,Bought groceries,520.27,Expense,INR
2025-04-27,Netbanking,Transportation,Taxi,Movie night,4082.58,Expense,INR
2025-03-13,Netbanking,Self-development,Self-development,Online course,1282.04,Expense,INR
2025-06-21,Debit Card,Food,Grocery,Bought groceries,2947.19,Expense,INR
2025-03-26,Credit Card,Household,Appliances,Lunch at cafe,4062.6,Expense,INR
2025-01-29,Cash,Social Life,Leisure,Movie night,4602.21,Expense,INR
2025-01-15,Netbanking,Festivals,Diwali,Festival shopping,2492.18,Expense,INR
2025-06-04,UPI,Festivals,Holi,Lunch at cafe,849.92,Expense,INR
2025-04-26,Debit Card,Festivals,Holi,Movie night,3150.0,Expense,INR
2025-03-15,UPI,Tourism,Trip,Medical bill,2666.14,Expense,INR
2025-05-08,Credit Card,Transportation,auto,Festival shopping,1179.41,Expense,INR
2025-05-19,UPI,Festivals,Holi,Movie night,791.39,Expense,INR
2025-04-29,Debit Card,Grooming,Saloon,Festival shopping,2426.7,Expense,INR
2025-04-09,Cash,Household,Kirana,Online course,2749.43,Expense,INR
2025-06-08,Credit Card,subscription,Edtech Course,Bought groceries,1146.39,Expense,INR
2025-03-19,UPI,subscription,Netflix,Lunch at cafe,149.0,Expense,INR
2025-02-17,UPI,subscription,Airtel,Lunch at cafe,4556.54,Expense,INR
2025-01-29,Cash,Self-development,Self-development,Online course,4328.3,Expense,INR
2025-06-11,Debit Card,Recurring Deposit,Recurring Deposit,Subscription renewal,4543.24,Expense,INR
2025-04-19,Debit Card,subscription,Amazon Prime,Medical bill,1499.0,Expense,INR
2025-06-10,Credit Card,Self-development,Self-development,Online course,4707.03,Expense,INR
2025-04-07,UPI,Self-development,Self-development,Online course,1692.33,Expense,INR
2025-05-18,Netbanking,Public Provident Fund,Public Provident Fund,Subscription renewal,3913.02,Expense,INR
2025-06-22,Debit Card,Investment,Mutual fund,Train ticket,2153.9,Expense,INR
2025-05-23,Netbanking,Festivals,Holi,Medical bill,3927.3,Expense,INR
2025-05-17,Debit Card,Gift,Gift,Medical bill,1749.69,Expense,INR
2025-04-14,Debit Card,Food,Grocery,Online course,2810.37,Expense,INR
2025-06-03,UPI,Other,Donation,Paid bill,3216.62,Expense,INR
2025-03-03,Credit Card,Food,Dinner,Lunch at cafe,2793.84,Expense,INR
2025-04-23,Credit Card,Beauty,grooming,UPI transfer,805.28,Income,INR
2025-04-30,Credit Card,Health,Medicine,Medical bill,1584.26,Expense,INR
2025-05-14,UPI,Food,Lunch,Train ticket,4958.55,Expense,INR
2025-02-21,Netbanking,Tourism,Trip,Train ticket,3902.48,Expense,INR
2025-01-07,Netbanking,Investment,Mutual fund,Lunch at cafe,4709.72,Expense,INR
2025-06-03,Cash,Social Life,Leisure,Movie night,925.89,Expense,INR
2025-05-03,Netbanking,Beauty,grooming,UPI transfer,4087.68,Expense,INR
2025-06-22,UPI,Other,Donation,Subscription renewal,734.59,Expense,INR
2025-04-17,Credit Card,Transportation,auto,Bought groceries,1292.65,Expense,INR
2025-01-12,Credit Card,Household,Appliances,Subscription renewal,1586.56,Expense,INR
2025-03-16,UPI,Education,Stationary,Medical bill,698.07,Expense,INR
2025-05-18,Cash,Food,Grocery,Subscription renewal,2181.69,Expense,INR
2025-05-01,UPI,Beauty,grooming,UPI transfer,4864.22,Expense,INR
2025-02-28,Credit Card,Recurring Deposit,Recurring Deposit,Lunch at cafe,4210.65,Expense,INR
2025-02-20,Credit Card,subscription,Netflix,Online course,199.0,Expense,INR
2025-03-04,Credit Card,subscription,Netflix,Bought groceries,499.0,Expense,INR
2025-02-19,Cash,Culture,Movie,Lunch at cafe,4052.44,Expense,INR
2025-01-02,UPI,subscription,Netflix,UPI transfer,199.0,Expense,INR
2025-01-06,UPI,Food,Dinner,Lunch at cafe,1852.96,Expense,INR
2025-01-09,Credit Card,Food,Grocery,UPI transfer,3597.96,Expense,INR
2025-06-18,Netbanking,Health,Medicine,Train ticket,2267.48,Expense,INR
2025-01-22,Cash,Money transfer,Money transfer,Paid bill,2760.99,Expense,INR
2025-06-02,UPI,Apparel,Clothing,Paid bill,3428.89,Expense,INR
2025-05-11,Credit Card,Family,Pocket money,Festival shopping,3437.17,Expense,INR
2025-04-11,Cash,Food,Grocery,UPI transfer,654.4,Expense,INR
2025-04-01,Debit Card,Household,Appliances,Medical bill,2163.62,Expense,INR
2025-01-01,Debit Card,Other,Donation,Medical bill,390.43,Expense,INR
2025-05-29,Cash,subscription,Amazon Prime,Medical bill,599.0,Expense,INR
2025-04-15,UPI,Food,Lunch,Bought groceries,1424.22,Expense,INR
2025-06-12,Cash,subscription,Spotify,Festival shopping,25.0,Expense,INR
2025-05-16,Netbanking,subscription,DishTV,UPI transfer,4931.2,Expense,INR
2025-02-16,UPI,Food,Lunch,Online course,3432.6,Expense,INR
2025-01-29,Debit Card,subscription,Edtech Course,Festival shopping,3114.81,Expense,INR
2025-04-18,Cash,water (jar /tanker),water (jar /tanker),Lunch at cafe,4881.29,Income,INR
2025-03-26,Netbanking,Food,Grocery,Lunch at cafe,2054.45,Expense,INR
2025-03-09,UPI,Public Provident Fund,Public Provident Fund,Train ticket,1163.55,Expense,INR
2025-05-15,Debit Card,Rent,Rent,Train ticket,3643.6,Expense,INR
2025-03-27,Debit Card,Food,Dinner,UPI transfer,4578.31,Expense,INR
2025-04-17,Debit Card,Investment,Mutual fund,Medical bill,3899.65,Expense,INR
2025-04-11,Credit Card,Beauty,grooming,UPI transfer,3522.17,Expense,INR
2025-04-14,Credit Card,Social Life,Leisure,Train ticket,2506.43,Expense,INR
2025-05-30,Debit Card,Household,Kirana,UPI transfer,2913.57,Expense,INR
2025-01-20,Netbanking,Recurring Deposit,Recurring Deposit,Subscription renewal,397.61,Expense,INR
2025-01-08,Credit Card,Food,Lunch,Medical bill,3324.56,Expense,INR
2025-04-08,Debit Card,Other,Donation,Subscription renewal,4545.06,Expense,INR
2025-03-21,Cash,Food,Dinner,Paid bill,2231.06,Expense,INR
2025-03-16,Debit Card,Other,Donation,Subscription renewal,3404.5,Expense,INR
2025-03-14,Credit Card,subscription,Netflix,UPI transfer,499.0,Expense,INR
2025-05-04,Cash,Education,Stationary,Paid bill,2552.95,Expense,INR
2025-04-16,UPI,subscription,Spotify,Movie night,119.0,Expense,INR
2025-01-17,Debit Card,Food,Milk,Train ticket,2444.99,Expense,INR
2025-01-30,UPI,subscription,Spotify,Lunch at cafe,25.0,Expense,INR
2025-04-29,Debit Card,Health,Medicine,Lunch at cafe,2917.42,Expense,INR
2025-06-16,Credit Card,subscription,Airtel,Movie night,4460.53,Expense,INR
2025-02-04,UPI,Food,Grocery,Subscription renewal,4090.83,Expense,INR
2025-05-20,Cash,subscription,Airtel,Lunch at cafe,679.12,Expense,INR
2025-06-19,UPI,Household,Appliances,Lunch at cafe,2635.08,Expense,INR
2025-01-11,UPI,subscription,Tata Sky,Train ticket,2971.97,Expense,INR
2025-05-15,Cash,Public Provident Fund,Public Provident Fund,Subscription renewal,4885.74,Expense,INR
2025-06-16,Credit Card,water (jar /tanker),water (jar /tanker),Subscription renewal,385.86,Expense,INR
2025-01-28,Debit Card,Recurring Deposit,Recurring Deposit,UPI transfer,302.8,Expense,INR
2025-05-11,Credit Card,Beauty,grooming,Lunch at cafe,3423.07,Expense,INR
2025-05-11,Cash,Apparel,Clothing,Lunch at cafe,1655.49,Expense,INR
2025-05-05,Credit Card,Rent,Rent,Subscription renewal,3746.3,Expense,INR
2025-03-20,Credit Card,Health,Medicine,Bought groceries,2877.1,Expense,INR
2025-05-30,UPI,Festivals,Diwali,Subscription renewal,1302.91,Expense,INR
2025-04-22,Debit Card,Food,Dinner,Subscription renewal,4131.8,Expense,INR
2025-02-27,Cash,Social Life,Leisure,Subscription renewal,4166.15,Expense,INR
2025-01-15,UPI,Investment,Mutual fund,Paid bill,3263.54,Expense,INR
2025-05-26,Credit Card,Grooming,Saloon,Medical bill,4729.49,Expense,INR
2025-05-12,Netbanking,Transportation,auto,Train ticket,2337.98,Expense,INR
2025-02-21,UPI,Food,Dinner,Lunch at cafe,4242.55,Expense,INR
2025-05-02,Netbanking,subscription,Spotify,Lunch at cafe,149.0,Expense,INR
2025-01-31,Cash,Apparel,Clothing,Bought groceries,2031.99,Expense,INR
2025-04-27,Credit Card,Tourism,Trip,UPI transfer,3028.4,Expense,INR
2025-05-13,Debit Card,Self-development,Self-development,Medical bill,2734.67,Expense,INR
2025-04-19,UPI,Public Provident Fund,Public Provident Fund,Train ticket,942.86,Expense,INR
2025-04-18,Debit Card,Food,Lunch,Medical bill,3719.94,Expense,INR
2025-06-03,UPI,Food,Lunch,Festival shopping,1849.12,Expense,INR
2025-04-14,UPI,Transportation,Taxi,Train ticket,1306.34,Expense,INR
2025-02-12,UPI,Food,Milk,Paid bill,3613.61,Expense,INR
2025-05-02,Netbanking,subscription,Tata Sky,Movie night,4422.0,Expense,INR
2024-12-27,UPI,subscription,DishTV,Festival shopping,4089.94,Expense,INR
2025-02-23,Cash,Public Provident Fund,Public Provident Fund,Medical bill,782.16,Expense,INR
2024-12-31,Debit Card,Household,Appliances,Festival shopping,2292.16,Expense,INR
2025-04-15,Netbanking,Tourism,Trip,UPI transfer,1701.05,Expense,INR
2025-03-10,Debit Card,Money transfer,Money transfer,Movie night,2336.63,Expense,INR
2025-03-07,Credit Card,water (jar /tanker),water (jar /tanker),Online course,1351.63,Expense,INR
2025-05-03,Netbanking,Self-development,Self-development,Lunch at cafe,748.94,Expense,INR
2025-05-29,Credit Card,subscription,DishTV,Medical bill,938.12,Expense,INR
2025-05-23,UPI,water (jar /tanker),water (jar /tanker),Movie night,1906.51,Expense,INR
2025-04-25,Cash,Food,snacks,Online course,2646.5,Expense,INR
2025-06-04,Cash,Recurring Deposit,Recurring Deposit,Lunch at cafe,3894.66,Expense,INR
2025-04-06,Credit Card,Festivals,Diwali,Train ticket,2153.89,Expense,INR
2025-05-19,Netbanking,Self-development,Self-development,Movie night,552.85,Expense,INR
2025-03-03,UPI,Culture,Movie,Online course,4098.52,Expense,INR
2025-01-14,Debit Card,Self-development,Self-development,Bought groceries,1702.59,Expense,INR
2025-04-12,Debit Card,Tourism,Trip,Online course,1171.51,Expense,INR
2025-03-04,Credit Card,Health,Medicine,Movie night,4672.71,Expense,INR
2025-03-08,UPI,Education,Stationary,Subscription renewal,1371.7,Expense,INR
2025-05-30,Credit Card,Food,Dinner,Train ticket,3364.13,Expense,INR
2025-02-22,Debit Card,subscription,Spotify,Train ticket,7.0,Expense,INR
2025-04-23,UPI,Money transfer,Money transfer,Medical bill,3721.17,Expense,INR
2025-04-25,Cash,Beauty,grooming,Subscription renewal,2327.13,Expense,INR
2025-05-23,Credit Card,Apparel,Clothing,Paid bill,3475.46,Expense,INR
2025-01-29,Debit Card,Self-development,Self-development,Lunch at cafe,991.91,Expense,INR
2025-01-14,Debit Card,subscription,Airtel,Online course,4925.99,Expense,INR
