Date,Mode,Category,Subcategory,Note,Amount,Income/Expense,Currency
2025-02-06,Credit Card,Festivals,Holi,Movie night,2705.74,Expense,INR
2025-06-04,Debit Card,Festivals,Holi,UPI transfer,4491.19,Expense,INR
2025-02-07,Netbanking,Festivals,Holi,Bought groceries,2354.46,Expense,INR
2025-03-25,UPI,Festivals,Holi,Medical bill,2437.49,Expense,INR
2025-03-07,Credit Card,Festivals,Holi,Lunch at cafe,4319.35,Expense,INR
2025-02-23,Credit Card,Festivals,Holi,Festival shopping,3504.06,Expense,INR
2025-06-23,Debit Card,Festivals,Holi,UPI transfer,686.05,Income,INR
2025-03-20,Netbanking,Festivals,Holi,UPI transfer,2293.21,Expense,INR
2025-01-13,Credit Card,Festivals,Holi,Bought groceries,4817.62,Expense,INR
2025-05-10,Debit Card,Festivals,Holi,Medical bill,2812.18,Expense,INR
2025-04-17,Cash,Festivals,Holi,Subscription renewal,1008.26,Expense,INR
2025-05-19,UPI,Festivals,Holi,Subscription renewal,4662.77,Expense,INR
2025-04-26,UPI,Festivals,Holi,Bought groceries,2353.55,Expense,INR
2025-06-11,UPI,Food,Milk,Festival shopping,729.58,Expense,INR
2025-02-13,UPI,Food,Milk,Movie night,1094.58,Expense,INR
2025-06-23,Cash,Food,Milk,Festival shopping,2331.9,Expense,INR
2025-05-13,UPI,Food,Milk,Train ticket,3740.35,Income,INR
2025-06-10,UPI,Food,Milk,Paid bill,4994.42,Expense,INR
2025-01-06,Cash,Food,Milk,Medical bill,2862.53,Expense,INR
2025-03-20,Netbanking,Food,Milk,Subscription renewal,734.34,Expense,INR
2025-02-15,Cash,Food,Milk,Festival shopping,4402.1,Expense,INR
2025-03-18,Cash,Food,Milk,Train ticket,3537.23,Expense,INR
2025-05-21,Cash,Food,Milk,Movie night,2481.97,Expense,INR
2025-03-31,Netbanking,Food,Milk,Train ticket,4164.71,Expense,INR
2025-03-15,Cash,Food,Milk,Train ticket,4708.84,Expense,INR
2025-06-14,Netbanking,Food,Milk,Paid bill,930.39,Expense,INR
2025-04-03,Netbanking,Food,Milk,Train ticket,4530.89,Expense,INR
2025-01-04,UPI,Food,Milk,Festival shopping,4560.23,Expense,INR
2025-01-21,Credit Card,Food,Milk,Online course,1970.29,Expense,INR
2025-03-03,Debit Card,Food,Milk,Festival shopping,4419.76,Expense,INR
2025-02-21,Cash,Food,Milk,UPI transfer,3358.66,Expense,INR
2025-04-10,Debit Card,Food,Milk,Festival shopping,577.68,Expense,INR
2025-03-12,Debit Card,Food,Milk,UPI transfer,1704.96,Expense,INR
2025-05-08,Netbanking,Food,snacks,Online course,814.73,Expense,INR
2025-01-17,Debit Card,Food,snacks,Festival shopping,4183.12,Expense,INR
2025-02-22,Credit Card,Food,snacks,Train ticket,4420.83,Expense,INR
2025-02-25,Netbanking,Food,snacks,Subscription renewal,4712.14,Expense,INR
2025-05-01,Debit Card,Food,snacks,Movie night,3535.4,Expense,INR
2025-01-11,Credit Card,Food,snacks,Bought groceries,968.69,Expense,INR
2025-02-04,Credit Card,Food,snacks,Online course,1150.87,Expense,INR
2025-01-15,Cash,Food,snacks,UPI transfer,2953.53,Expense,INR
2025-04-17,UPI,Food,snacks,Festival shopping,1982.27,Expense,INR
2025-05-13,Netbanking,Food,snacks,UPI transfer,2916.46,Expense,INR
2025-03-19,Netbanking,Food,snacks,Subscription renewal,3411.34,Expense,INR
2025-04-04,UPI,Food,snacks,Movie night,1449.39,Expense,INR
2025-02-24,UPI,Food,snacks,Paid bill,2840.79,Expense,INR
2025-05-01,Credit Card,Food,snacks,Train ticket,633.69,Expense,INR
2025-01-28,Debit Card,Food,snacks,UPI transfer,2434.35,Expense,INR
2025-04-05,UPI,Food,snacks,Lunch at cafe,3500.23,Expense,INR
2025-06-08,UPI,Food,snacks,Movie night,1362.24,Expense,INR
2025-03-25,Netbanking,Food,snacks,Movie night,4321.08,Expense,INR
2025-04-02,Netbanking,Food,snacks,Medical bill,3605.4,Income,INR
2024-12-29,Credit Card,Food,snacks,Paid bill,4939.72,Expense,INR
2025-01-11,UPI,Food,Grocery,Paid bill,4194.01,Expense,INR
2025-04-18,Cash,Food,Grocery,Paid bill,4473.36,Expense,INR
2025-03-04,Netbanking,Food,Grocery,Paid bill,1308.63,Expense,INR
2025-02-25,Cash,Food,Grocery,UPI transfer,2629.35,Expense,INR
2025-03-28,Debit Card,Food,Grocery,Medical bill,2684.58,Expense,INR
2025-01-13,Netbanking,Food,Grocery,Online course,772.91,Expense,INR
2025-04-28,Cash,Food,Grocery,UPI transfer,3752.19,Expense,INR
2025-05-07,Credit Card,Food,Grocery,Online course,1958.71,Expense,INR
2025-02-19,Credit Card,Food,Grocery,Lunch at cafe,2287.63,Expense,INR
2025-04-03,Debit Card,Food,Grocery,Festival shopping,1188.32,Expense,INR
2025-04-07,Cash,Food,Grocery,Bought groceries,4994.67,Expense,INR
2025-04-11,Cash,Food,Grocery,Medical bill,4695.47,Expense,INR
2025-02-23,Debit Card,Food,Grocery,Train ticket,953.41,Expense,INR
2025-04-14,Credit Card,Food,Grocery,Medical bill,3253.35,Expense,INR
2025-06-09,Cash,Food,Grocery,Paid bill,4194.67,Expense,INR
2025-06-04,UPI,Food,Grocery,Online course,4734.06,Expense,INR
2025-05-08,Credit Card,Food,Grocery,Subscription renewal,2240.19,Expense,INR
2025-05-04,Cash,Food,Grocery,Movie night,1538.08,Expense,INR
2025-01-06,Debit Card,Food,Grocery,Lunch at cafe,1931.84,Expense,INR
2025-05-12,Credit Card,Food,Grocery,Lunch at cafe,4471.55,Expense,INR
2025-04-12,Cash,Food,Lunch,Movie night,4792.27,Expense,INR
2025-05-25,Credit Card,Food,Lunch,Paid bill,3076.11,Expense,INR
2025-03-20,Netbanking,Food,Lunch,Movie night,4605.23,Expense,INR
2025-01-12,Credit Card,Food,Lunch,Subscription renewal,2104.84,Expense,INR
2025-04-25,UPI,Food,Lunch,Lunch at cafe,1003.89,Expense,INR
2025-03-26,Debit Card,Food,Lunch,Medical bill,2587.57,Expense,INR
2025-05-27,Debit Card,Food,Lunch,Train ticket,4242.15,Expense,INR
2025-04-03,Netbanking,Food,Lunch,Lunch at cafe,1160.15,Expense,INR
2025-04-18,Cash,Food,Lunch,Online course,1722.17,Expense,INR
2025-06-21,Netbanking,Food,Lunch,Movie night,1902.37,Expense,INR
2025-02-16,Debit Card,Food,Lunch,Movie night,721.41,Expense,INR
2025-02-01,Debit Card,Food,Lunch,UPI transfer,1097.79,Expense,INR
2025-03-29,Debit Card,Food,Lunch,Festival shopping,4386.97,Expense,INR
2025-05-01,Netbanking,Food,Lunch,Paid bill,2896.62,Expense,INR
2025-03-21,Credit Card,Food,Lunch,Lunch at cafe,4834.22,Expense,INR
2025-04-01,Cash,Food,Lunch,Medical bill,2518.52,Expense,INR
2025-02-25,Cash,Food,Lunch,UPI transfer,2593.23,Expense,INR
2024-12-28,Netbanking,Food,Lunch,Lunch at cafe,2458.54,Expense,INR
2025-03-19,Cash,Food,Lunch,UPI transfer,3087.64,Expense,INR
2025-03-07,Credit Card,Food,Lunch,Movie night,4128.93,Expense,INR
2025-02-22,Cash,Food,Dinner,Train ticket,1423.24,Expense,INR
2025-05-04,Credit Card,Food,Dinner,Online course,1113.91,Expense,INR
2025-05-28,Debit Card,Food,Dinner,Subscription renewal,1846.6,Income,INR
2025-01-18,Credit Card,Food,Dinner,Train ticket,2034.74,Expense,INR
2025-04-25,Debit Card,Food,Dinner,Train ticket,3836.28,Expense,INR
2025-01-19,Netbanking,Food,Dinner,Medical bill,1668.59,Expense,INR
2025-06-21,Debit Card,Food,Dinner,Subscription renewal,4027.28,Expense,INR
2025-01-19,UPI,Food,Dinner,Subscription renewal,3187.13,Expense,INR
2025-06-07,Debit Card,Food,Dinner,Lunch at cafe,2870.9,Expense,INR
2025-05-11,Cash,Food,Dinner,Train ticket,4668.12,Expense,INR
2025-06-20,Netbanking,Food,Dinner,Paid bill,3518.21,Expense,INR
2025-06-16,Netbanking,Food,Dinner,Bought groceries,1750.77,Expense,INR
2025-03-14,UPI,Food,Dinner,Medical bill,1926.59,Expense,INR
2025-03-21,Credit Card,Food,Dinner,Bought groceries,3379.59,Expense,INR
2025-04-11,Cash,Food,Dinner,Online course,4629.74,Expense,INR
2025-02-23,Netbanking,Food,Dinner,Train ticket,2454.74,Expense,INR
2025-05-28,Credit Card,Food,Dinner,UPI transfer,4971.85,Expense,INR
2025-04-30,Netbanking,Food,Dinner,Medical bill,1464.82,Expense,INR
2025-06-23,Netbanking,Food,Dinner,UPI transfer,4089.76,Expense,INR
2025-04-14,Debit Card,Food,Dinner,Train ticket,1745.44,Expense,INR
2025-01-25,Cash,Gift,Gift,Subscription renewal,1595.29,Expense,INR
2025-04-28,Credit Card,Gift,Gift,Lunch at cafe,1963.89,Expense,INR
2025-05-18,Credit Card,Gift,Gift,Bought groceries,4136.34,Expense,INR
2025-04-23,Cash,Gift,Gift,Bought groceries,1370.41,Expense,INR
2025-02-21,UPI,Gift,Gift,UPI transfer,4774.32,Expense,INR
2025-05-06,Debit Card,Gift,Gift,Subscription renewal,4940.86,Expense,INR
2025-04-11,UPI,Gift,Gift,Online course,3703.72,Expense,INR
2025-06-19,UPI,Gift,Gift,Paid bill,3659.18,Expense,INR
2025-06-23,UPI,Gift,Gift,Online course,1923.57,Expense,INR
2025-01-27,Netbanking,Gift,Gift,Online course,432.93,Expense,INR
2025-06-05,Cash,Gift,Gift,Festival shopping,889.05,Expense,INR
2025-01-19,Cash,Gift,Gift,Festival shopping,4780.3,Expense,INR
2025-03-07,UPI,Gift,Gift,Bought groceries,4931.29,Expense,INR
2025-03-20,Credit Card,Gift,Gift,Medical bill,4083.22,Expense,INR
2025-01-24,Credit Card,Gift,Gift,Paid bill,4032.48,Expense,INR
2025-05-26,Netbanking,Gift,Gift,Medical bill,4841.43,Expense,INR
2025-01-09,UPI,Gift,Gift,Paid bill,2620.89,Expense,INR
2025-03-21,Credit Card,Gift,Gift,Paid bill,1098.31,Expense,INR
2025-02-25,Cash,Gift,Gift,Lunch at cafe,4317.04,Expense,INR
2025-06-14,Netbanking,Gift,Gift,Bought groceries,1942.85,Expense,INR
2025-01-25,Cash,Grooming,Saloon,Subscription renewal,3113.12,Expense,INR
2025-05-25,Debit Card,Grooming,Saloon,Paid bill,1008.26,Expense,INR
2025-06-08,Debit Card,Grooming,Saloon,Lunch at cafe,755.78,Expense,INR
2025-03-18,Credit Card,Grooming,Saloon,Lunch at cafe,545.83,Expense,INR
2025-02-23,Debit Card,Grooming,Saloon,Subscription renewal,3309.82,Income,INR
2025-02-12,Cash,Grooming,Saloon,Paid bill,4863.2,Expense,INR
2025-03-16,UPI,Grooming,Saloon,Paid bill,4907.57,Expense,INR
2025-02-10,Netbanking,Grooming,Saloon,Lunch at cafe,2313.0,Expense,INR
2025-05-27,Netbanking,Grooming,Saloon,Paid bill,4040.8,Expense,INR
2025-05-18,Netbanking,Grooming,Saloon,Movie night,2280.89,Expense,INR
2025-06-09,Cash,Grooming,Saloon,UPI transfer,57.03,Expense,INR
2025-05-02,Credit Card,Grooming,Saloon,Online course,1511.29,Expense,INR
2025-02-17,Debit Card,Grooming,Saloon,UPI transfer,4645.8,Expense,INR
2025-03-10,Netbanking,Grooming,Saloon,Movie night,2704.85,Expense,INR
2025-02-01,Credit Card,Grooming,Saloon,Movie night,1240.38,Expense,INR
2025-02-22,UPI,Grooming,Saloon,Medical bill,4439.45,Expense,INR
2025-05-26,Netbanking,Grooming,Saloon,Online course,4685.93,Expense,INR
2025-03-29,UPI,Grooming,Saloon,Paid bill,660.38,Income,INR
2025-03-11,Cash,Grooming,Saloon,Paid bill,4014.43,Expense,INR
2025-04-27,Cash,Grooming,Saloon,Paid bill,2164.92,Expense,INR
2025-05-28,Debit Card,Health,Medicine,Festival shopping,4741.01,Expense,INR
2025-05-17,UPI,Health,Medicine,Festival shopping,4498.43,Expense,INR
2025-02-02,Cash,Health,Medicine,Movie night,3675.06,Expense,INR
2025-01-07,UPI,Health,Medicine,Festival shopping,3945.67,Expense,INR
2025-02-04,Debit Card,Health,Medicine,Train ticket,2336.76,Expense,INR
2025-04-07,Netbanking,Health,Medicine,UPI transfer,4483.69,Expense,INR
2025-03-16,Credit Card,Health,Medicine,Paid bill,2454.97,Expense,INR
2025-06-13,Debit Card,Health,Medicine,Subscription renewal,2133.97,Expense,INR
2025-05-02,Debit Card,Health,Medicine,Festival shopping,2959.48,Expense,INR
2025-04-27,Debit Card,Health,Medicine,Subscription renewal,3374.59,Expense,INR
2025-06-19,Credit Card,Health,Medicine,Movie night,486.83,Expense,INR
2025-03-24,UPI,Health,Medicine,Lunch at cafe,3046.26,Expense,INR
2025-03-29,Debit Card,Health,Medicine,Subscription renewal,4109.28,Expense,INR
2025-02-05,Debit Card,Health,Medicine,Movie night,4907.86,Expense,INR
2025-01-01,Netbanking,Health,Medicine,Online course,3440.66,Expense,INR
2025-04-03,UPI,Health,Medicine,UPI transfer,3332.34,Expense,INR
2025-01-02,Cash,Health,Medicine,Train ticket,4785.61,Expense,INR
2025-02-27,Debit Card,Health,Medicine,Bought groceries,3352.56,Expense,INR
2025-03-02,Credit Card,Health,Medicine,Movie night,1998.2,Expense,INR
2025-02-26,Netbanking,Health,Medicine,Medical bill,3107.25,Expense,INR
2025-04-27,Credit Card,Household,Kirana,Subscription renewal,2984.69,Expense,INR
2025-04-12,Netbanking,Household,Kirana,Medical bill,1921.3,Expense,INR
2025-03-21,UPI,Household,Kirana,Bought groceries,2382.09,Expense,INR
2025-04-23,Credit Card,Household,Kirana,Online course,1680.95,Expense,INR
2025-05-17,Credit Card,Household,Kirana,UPI transfer,2435.81,Expense,INR
2025-01-18,UPI,Household,Kirana,Subscription renewal,1787.09,Expense,INR
2025-03-30,Debit Card,Household,Kirana,Medical bill,721.7,Expense,INR
2025-06-06,Credit Card,Household,Kirana,Subscription renewal,4537.94,Expense,INR
2025-01-18,Debit Card,Household,Kirana,Paid bill,1775.31,Expense,INR
2025-04-14,Cash,Household,Kirana,Bought groceries,923.83,Expense,INR
2025-03-03,Debit Card,Household,Kirana,Festival shopping,3468.78,Income,INR
2025-01-16,Debit Card,Household,Kirana,Festival shopping,1373.73,Expense,INR
2025-02-08,Cash,Household,Kirana,Movie night,4359.33,Expense,INR
2025-04-14,Debit Card,Household,Kirana,Festival shopping,1537.02,Expense,INR
2025-02-28,UPI,Household,Kirana,Bought groceries,3234.11,Expense,INR
2025-01-16,Cash,Household,Kirana,Paid bill,663.84,Expense,INR
2025-01-23,Cash,Household,Kirana,Bought groceries,2711.24,Expense,INR
2025-03-28,Credit Card,Household,Kirana,Movie night,1707.49,Expense,INR
2025-01-13,Credit Card,Household,Kirana,UPI transfer,2077.19,Expense,INR
2025-05-11,Debit Card,Household,Kirana,Subscription renewal,137.04,Expense,INR
2024-12-25,Netbanking,Household,Appliances,Paid bill,3350.02,Expense,INR
2025-05-04,Cash,Household,Appliances,Subscription renewal,677.32,Expense,INR
2025-05-17,Cash,Household,Appliances,Medical bill,3281.94,Expense,INR
2025-01-19,Netbanking,Household,Appliances,UPI transfer,535.38,Expense,INR
2025-01-19,Netbanking,Household,Appliances,Train ticket,2906.85,Income,INR
2025-04-15,Cash,Household,Appliances,Festival shopping,86.62,Expense,INR
2025-03-07,Netbanking,Household,Appliances,Subscription renewal,721.07,Expense,INR
2025-01-25,UPI,Household,Appliances,Festival shopping,1970.76,Expense,INR
2025-04-20,Cash,Household,Appliances,Bought groceries,2497.03,Expense,INR
2025-06-23,Cash,Household,Appliances,Movie night,1006.18,Expense,INR
2025-04-25,UPI,Household,Appliances,Medical bill,3979.49,Income,INR
2025-01-03,Cash,Household,Appliances,Paid bill,863.74,Expense,INR
2025-05-07,Cash,Household,Appliances,Subscription renewal,583.04,Expense,INR
2025-05-20,Cash,Household,Appliances,Movie night,828.33,Expense,INR
2024-12-26,Cash,Household,Appliances,Online course,2130.52,Expense,INR
2025-03-27,Credit Card,Household,Appliances,Bought groceries,1758.19,Expense,INR
2025-04-20,Credit Card,Household,Appliances,Festival shopping,4055.65,Expense,INR
2025-02-09,Debit Card,Household,Appliances,Movie night,2388.27,Expense,INR
2025-06-05,UPI,Household,Appliances,Train ticket,891.94,Expense,INR
2024-12-26,UPI,Household,Appliances,Train ticket,3190.63,Expense,INR
2025-03-13,Netbanking,Investment,Mutual fund,Lunch at cafe,105.42,Expense,INR
2025-01-15,Cash,Investment,Mutual fund,Festival shopping,583.87,Expense,INR
2025-06-03,Cash,Investment,Mutual fund,Online course,3754.5,Expense,INR
2025-06-01,UPI,Investment,Mutual fund,Festival shopping,1523.82,Expense,INR
2025-05-03,Cash,Investment,Mutual fund,Bought groceries,4266.75,Expense,INR
2025-02-10,Cash,Investment,Mutual fund,Lunch at cafe,4878.0,Income,INR
2025-03-03,UPI,Investment,Mutual fund,Online course,4566.51,Expense,INR
2025-05-04,Netbanking,Investment,Mutual fund,Subscription renewal,526.58,Income,INR
2025-01-18,UPI,Investment,Mutual fund,Festival shopping,252.23,Expense,INR
2025-01-22,Cash,Investment,Mutual fund,Festival shopping,391.92,Expense,INR
2025-04-02,UPI,Investment,Mutual fund,Movie night,1905.3,Expense,INR
2025-04-02,Credit Card,Investment,Mutual fund,Subscription renewal,3374.01,Income,INR
2025-03-01,Cash,Investment,Mutual fund,Medical bill,2536.09,Expense,INR
2025-05-20,Netbanking,Investment,Mutual fund,Medical bill,492.7,Expense,INR
2025-01-27,Credit Card,Investment,Mutual fund,Movie night,1318.48,Expense,INR
2025-05-11,Cash,Investment,Mutual fund,Medical bill,1388.53,Expense,INR
2025-06-18,Debit Card,Investment,Mutual fund,Online course,1257.66,Expense,INR
2025-06-20,Credit Card,Investment,Mutual fund,Bought groceries,1346.4,Expense,INR
2025-03-17,Debit Card,Investment,Mutual fund,Online course,4013.89,Expense,INR
2025-06-20,UPI,Investment,Mutual fund,Lunch at cafe,3239.05,Expense,INR
2025-02-15,Debit Card,Money transfer,Money transfer,Lunch at cafe,2970.06,Expense,INR
2025-06-11,UPI,Money transfer,Money transfer,Bought groceries,4069.86,Expense,INR
2024-12-29,UPI,Money transfer,Money transfer,Movie night,1837.79,Expense,INR
2025-02-25,Credit Card,Money transfer,Money transfer,Bought groceries,1023.18,Expense,INR
2025-02-03,Netbanking,Money transfer,Money transfer,Paid bill,3838.86,Expense,INR
2025-03-12,Netbanking,Money transfer,Money transfer,Medical bill,1399.11,Expense,INR
2025-05-25,UPI,Money transfer,Money transfer,UPI transfer,1521.72,Expense,INR
2025-06-13,UPI,Money transfer,Money transfer,Online course,412.32,Expense,INR
2025-03-17,Credit Card,Money transfer,Money transfer,Paid bill,2999.61,Expense,INR
2025-05-17,Debit Card,Money transfer,Money transfer,Lunch at cafe,4434.54,Expense,INR
2025-06-09,Cash,Money transfer,Money transfer,Bought groceries,685.52,Expense,INR
2025-04-14,Netbanking,Money transfer,Money transfer,Subscription renewal,1466.75,Expense,INR
2025-04-18,Cash,Money transfer,Money transfer,Medical bill,3541.23,Expense,INR
2025-04-23,Credit Card,Money transfer,Money transfer,Movie night,1811.71,Expense,INR
2025-03-26,UPI,Money transfer,Money transfer,Festival shopping,2280.43,Expense,INR
2024-12-28,Cash,Money transfer,Money transfer,UPI transfer,3579.38,Expense,INR
2025-05-17,Credit Card,Money transfer,Money transfer,Bought groceries,1111.27,Expense,INR
2025-01-21,Credit Card,Money transfer,Money transfer,Subscription renewal,4268.59,Expense,INR
2025-03-12,UPI,Money transfer,Money transfer,Movie night,1648.22,Expense,INR
2025-02-23,Debit Card,Money transfer,Money transfer,Medical bill,4135.39,Expense,INR
2025-05-12,Debit Card,Other,Donation,Subscription renewal,3474.67,Expense,INR
2025-05-20,Cash,Other,Donation,Online course,836.87,Expense,INR
2025-01-22,Netbanking,Other,Donation,Festival shopping,3876.79,Expense,INR
2025-02-20,UPI,Other,Donation,Subscription renewal,3306.04,Expense,INR
2025-06-13,Netbanking,Other,Donation,UPI transfer,75.22,Expense,INR
2025-04-04,Debit Card,Other,Donation,UPI transfer,3634.48,Expense,INR
2025-04-12,Netbanking,Other,Donation,Subscription renewal,1228.94,Expense,INR
2025-04-12,UPI,Other,Donation,Subscription renewal,4309.21,Expense,INR
2025-02-12,Cash,Other,Donation,Lunch at cafe,2204.0,Expense,INR
2025-06-07,Cash,Other,Donation,Medical bill,4327.37,Expense,INR
2025-02-27,Debit Card,Other,Donation,Bought groceries,4474.67,Expense,INR
2025-05-26,UPI,Other,Donation,Subscription renewal,2894.94,Expense,INR
2025-03-26,Cash,Other,Donation,Bought groceries,3095.13,Expense,INR
2025-01-12,UPI,Other,Donation,Festival shopping,2416.51,Income,INR
2025-04-07,Cash,Other,Donation,Paid bill,3578.42,Expense,INR
2025-05-14,UPI,Other,Donation,Festival shopping,2639.65,Expense,INR
2025-06-05,Netbanking,Other,Donation,Festival shopping,4719.84,Expense,INR
2025-01-30,Netbanking,Other,Donation,Paid bill,2519.58,Expense,INR
2025-05-26,Debit Card,Other,Donation,Train ticket,804.63,Expense,INR
2025-03-19,Debit Card,Other,Donation,Medical bill,3797.15,Expense,INR
2025-01-12,Debit Card,Public Provident Fund,Public Provident Fund,Online course,2000.14,Expense,INR
2025-02-05,UPI,Public Provident Fund,Public Provident Fund,UPI transfer,3515.26,Expense,INR
2025-04-24,Cash,Public Provident Fund,Public Provident Fund,Festival shopping,1545.38,Expense,INR
2025-01-06,Netbanking,Public Provident Fund,Public Provident Fund,Online course,1273.4,Expense,INR
2025-03-05,Cash,Public Provident Fund,Public Provident Fund,Subscription renewal,1048.31,Expense,INR
2025-06-20,Netbanking,Public Provident Fund,Public Provident Fund,Medical bill,4766.83,Expense,INR
2025-06-09,Cash,Public Provident Fund,Public Provident Fund,Bought groceries,1659.15,Expense,INR
2025-05-30,Cash,Public Provident Fund,Public Provident Fund,UPI transfer,262.92,Expense,INR
2025-03-21,Debit Card,Public Provident Fund,Public Provident Fund,Festival shopping,3110.15,Income,INR
2025-05-02,Debit Card,Public Provident Fund,Public Provident Fund,Medical bill,4081.27,Expense,INR
2025-04-24,Cash,Public Provident Fund,Public Provident Fund,Festival shopping,277.88,Expense,INR
2025-04-08,Credit Card,Public Provident Fund,Public Provident Fund,Bought groceries,4153.24,Expense,INR
2025-05-28,Debit Card,Public Provident Fund,Public Provident Fund,Bought groceries,3696.68,Expense,INR
2025-02-16,Debit Card,Public Provident Fund,Public Provident Fund,Subscription renewal,4934.28,Expense,INR
2025-06-12,Credit Card,Public Provident Fund,Public Provident Fund,Festival shopping,191.91,Expense,INR
2025-05-15,Netbanking,Public Provident Fund,Public Provident Fund,Lunch at cafe,2060.8,Expense,INR
2025-06-01,UPI,Public Provident Fund,Public Provident Fund,Online course,4729.98,Expense,INR
2025-03-23,UPI,Public Provident Fund,Public Provident Fund,Movie night,2783.84,Expense,INR
2025-03-22,Netbanking,Public Provident Fund,Public Provident Fund,Movie night,4190.79,Expense,INR
